"Column Name","Label"
"S1201_C06_005M","Never married!!Margin of Error!!35 to 44 years"
"S1201_C01_006E","Total!!Estimate!!45 to 54 years"
"S1201_C01_006M","Total!!Margin of Error!!45 to 54 years"
"S1201_C02_006E","Now married (except separated)!!Estimate!!45 to 54 years"
"S1201_C02_006M","Now married (except separated)!!Margin of Error!!45 to 54 years"
"S1201_C03_006E","Widowed!!Estimate!!45 to 54 years"
"S1201_C03_006M","Widowed!!Margin of Error!!45 to 54 years"
"S1201_C04_006E","Divorced!!Estimate!!45 to 54 years"
"S1201_C04_006M","Divorced!!Margin of Error!!45 to 54 years"
"S1201_C05_006E","Separated!!Estimate!!45 to 54 years"
"S1201_C05_006M","Separated!!Margin of Error!!45 to 54 years"
"S1201_C06_006E","Never married!!Estimate!!45 to 54 years"
"S1201_C06_006M","Never married!!Margin of Error!!45 to 54 years"
"S1201_C01_007E","Total!!Estimate!!55 to 64 years"
"S1201_C01_007M","Total!!Margin of Error!!55 to 64 years"
"S1201_C02_007E","Now married (except separated)!!Estimate!!55 to 64 years"
"S1201_C02_007M","Now married (except separated)!!Margin of Error!!55 to 64 years"
"S1201_C03_007E","Widowed!!Estimate!!55 to 64 years"
"S1201_C03_007M","Widowed!!Margin of Error!!55 to 64 years"
"S1201_C04_007E","Divorced!!Estimate!!55 to 64 years"
"S1201_C04_007M","Divorced!!Margin of Error!!55 to 64 years"
"S1201_C05_007E","Separated!!Estimate!!55 to 64 years"
"S1201_C05_007M","Separated!!Margin of Error!!55 to 64 years"
"S1201_C06_007E","Never married!!Estimate!!55 to 64 years"
"S1201_C06_007M","Never married!!Margin of Error!!55 to 64 years"
"S1201_C01_008E","Total!!Estimate!!65 years and over"
"S1201_C01_008M","Total!!Margin of Error!!65 years and over"
"S1201_C02_008E","Now married (except separated)!!Estimate!!65 years and over"
"S1201_C02_008M","Now married (except separated)!!Margin of Error!!65 years and over"
"S1201_C03_008E","Widowed!!Estimate!!65 years and over"
"S1201_C03_008M","Widowed!!Margin of Error!!65 years and over"
"S1201_C04_008E","Divorced!!Estimate!!65 years and over"
"S1201_C04_008M","Divorced!!Margin of Error!!65 years and over"
"S1201_C05_008E","Separated!!Estimate!!65 years and over"
"S1201_C05_008M","Separated!!Margin of Error!!65 years and over"
"S1201_C06_008E","Never married!!Estimate!!65 years and over"
"S1201_C06_008M","Never married!!Margin of Error!!65 years and over"
"S1201_C01_009E","Total!!Estimate!!65 years and over!!Females 15 years and over"
"S1201_C01_009M","Total!!Margin of Error!!65 years and over!!Females 15 years and over"
"S1201_C02_009E","Now married (except separated)!!Estimate!!65 years and over!!Females 15 years and over"
"S1201_C02_009M","Now married (except separated)!!Margin of Error!!65 years and over!!Females 15 years and over"
"S1201_C03_009E","Widowed!!Estimate!!65 years and over!!Females 15 years and over"
"S1201_C03_009M","Widowed!!Margin of Error!!65 years and over!!Females 15 years and over"
"S1201_C04_009E","Divorced!!Estimate!!65 years and over!!Females 15 years and over"
"S1201_C04_009M","Divorced!!Margin of Error!!65 years and over!!Females 15 years and over"
"S1201_C05_009E","Separated!!Estimate!!65 years and over!!Females 15 years and over"
"S1201_C05_009M","Separated!!Margin of Error!!65 years and over!!Females 15 years and over"
"S1201_C06_009E","Never married!!Estimate!!65 years and over!!Females 15 years and over"
"S1201_C06_009M","Never married!!Margin of Error!!65 years and over!!Females 15 years and over"
"S1201_C01_010E","Total!!Estimate!!15 to 19 years"
"S1201_C01_010M","Total!!Margin of Error!!15 to 19 years"
"S1201_C02_010E","Now married (except separated)!!Estimate!!15 to 19 years"
"S1201_C02_010M","Now married (except separated)!!Margin of Error!!15 to 19 years"
"S1201_C03_010E","Widowed!!Estimate!!15 to 19 years"
"S1201_C03_010M","Widowed!!Margin of Error!!15 to 19 years"
"S1201_C04_010E","Divorced!!Estimate!!15 to 19 years"
"S1201_C04_010M","Divorced!!Margin of Error!!15 to 19 years"
"S1201_C05_010E","Separated!!Estimate!!15 to 19 years"
"S1201_C05_010M","Separated!!Margin of Error!!15 to 19 years"
"S1201_C06_010E","Never married!!Estimate!!15 to 19 years"
"S1201_C06_010M","Never married!!Margin of Error!!15 to 19 years"
"S1201_C01_011E","Total!!Estimate!!20 to 34 years"
"S1201_C01_011M","Total!!Margin of Error!!20 to 34 years"
"S1201_C02_011E","Now married (except separated)!!Estimate!!20 to 34 years"
"S1201_C02_011M","Now married (except separated)!!Margin of Error!!20 to 34 years"
"S1201_C03_011E","Widowed!!Estimate!!20 to 34 years"
"S1201_C03_011M","Widowed!!Margin of Error!!20 to 34 years"
"S1201_C04_011E","Divorced!!Estimate!!20 to 34 years"
"S1201_C04_011M","Divorced!!Margin of Error!!20 to 34 years"
"S1201_C05_011E","Separated!!Estimate!!20 to 34 years"
"S1201_C05_011M","Separated!!Margin of Error!!20 to 34 years"
"S1201_C06_011E","Never married!!Estimate!!20 to 34 years"
"S1201_C06_011M","Never married!!Margin of Error!!20 to 34 years"
"S1201_C01_012E","Total!!Estimate!!35 to 44 years"
"S1201_C01_012M","Total!!Margin of Error!!35 to 44 years"
"S1201_C02_012E","Now married (except separated)!!Estimate!!35 to 44 years"
"S1201_C02_012M","Now married (except separated)!!Margin of Error!!35 to 44 years"
"S1201_C03_012E","Widowed!!Estimate!!35 to 44 years"
"S1201_C03_012M","Widowed!!Margin of Error!!35 to 44 years"
"S1201_C04_012E","Divorced!!Estimate!!35 to 44 years"
"S1201_C04_012M","Divorced!!Margin of Error!!35 to 44 years"
"S1201_C05_012E","Separated!!Estimate!!35 to 44 years"
"S1201_C05_012M","Separated!!Margin of Error!!35 to 44 years"
"S1201_C06_012E","Never married!!Estimate!!35 to 44 years"
"S1201_C06_012M","Never married!!Margin of Error!!35 to 44 years"
"S1201_C01_013E","Total!!Estimate!!45 to 54 years"
"S1201_C01_013M","Total!!Margin of Error!!45 to 54 years"
"S1201_C02_013E","Now married (except separated)!!Estimate!!45 to 54 years"
"S1201_C02_013M","Now married (except separated)!!Margin of Error!!45 to 54 years"
"S1201_C03_013E","Widowed!!Estimate!!45 to 54 years"
"S1201_C03_013M","Widowed!!Margin of Error!!45 to 54 years"
"S1201_C04_013E","Divorced!!Estimate!!45 to 54 years"
"S1201_C04_013M","Divorced!!Margin of Error!!45 to 54 years"
"S1201_C05_013E","Separated!!Estimate!!45 to 54 years"
"S1201_C05_013M","Separated!!Margin of Error!!45 to 54 years"
"S1201_C06_013E","Never married!!Estimate!!45 to 54 years"
"S1201_C06_013M","Never married!!Margin of Error!!45 to 54 years"
"S1201_C01_014E","Total!!Estimate!!55 to 64 years"
"S1201_C01_014M","Total!!Margin of Error!!55 to 64 years"
"S1201_C02_014E","Now married (except separated)!!Estimate!!55 to 64 years"
"S1201_C02_014M","Now married (except separated)!!Margin of Error!!55 to 64 years"
"S1201_C03_014E","Widowed!!Estimate!!55 to 64 years"
"S1201_C03_014M","Widowed!!Margin of Error!!55 to 64 years"
"S1201_C04_014E","Divorced!!Estimate!!55 to 64 years"
"S1201_C04_014M","Divorced!!Margin of Error!!55 to 64 years"
"S1201_C05_014E","Separated!!Estimate!!55 to 64 years"
"S1201_C05_014M","Separated!!Margin of Error!!55 to 64 years"
"S1201_C06_014E","Never married!!Estimate!!55 to 64 years"
"S1201_C06_014M","Never married!!Margin of Error!!55 to 64 years"
"S1201_C01_015E","Total!!Estimate!!65 years and over"
"S1201_C01_015M","Total!!Margin of Error!!65 years and over"
"S1201_C02_015E","Now married (except separated)!!Estimate!!65 years and over"
"S1201_C02_015M","Now married (except separated)!!Margin of Error!!65 years and over"
"S1201_C03_015E","Widowed!!Estimate!!65 years and over"
"S1201_C03_015M","Widowed!!Margin of Error!!65 years and over"
"S1201_C04_015E","Divorced!!Estimate!!65 years and over"
"S1201_C04_015M","Divorced!!Margin of Error!!65 years and over"
"S1201_C05_015E","Separated!!Estimate!!65 years and over"
"S1201_C05_015M","Separated!!Margin of Error!!65 years and over"
"S1201_C06_015E","Never married!!Estimate!!65 years and over"
"S1201_C06_015M","Never married!!Margin of Error!!65 years and over"
"S1201_C01_016E","Total!!Estimate!!Population 15 years and over"
"S1201_C01_016M","Total!!Margin of Error!!Population 15 years and over"
"S1201_C02_016E","Now married (except separated)!!Estimate!!Population 15 years and over"
"S1201_C02_016M","Now married (except separated)!!Margin of Error!!Population 15 years and over"
"S1201_C03_016E","Widowed!!Estimate!!Population 15 years and over"
"S1201_C03_016M","Widowed!!Margin of Error!!Population 15 years and over"
"S1201_C04_016E","Divorced!!Estimate!!Population 15 years and over"
"S1201_C04_016M","Divorced!!Margin of Error!!Population 15 years and over"
"S1201_C05_016E","Separated!!Estimate!!Population 15 years and over"
"S1201_C05_016M","Separated!!Margin of Error!!Population 15 years and over"
"S1201_C06_016E","Never married!!Estimate!!Population 15 years and over"
"S1201_C06_016M","Never married!!Margin of Error!!Population 15 years and over"
"S1201_C01_017E","Total!!Estimate!!RACE AND HISPANIC OR LATINO ORIGIN!!One race"
"S1201_C01_017M","Total!!Margin of Error!!RACE AND HISPANIC OR LATINO ORIGIN!!One race"
"S1201_C02_017E","Now married (except separated)!!Estimate!!RACE AND HISPANIC OR LATINO ORIGIN!!One race"
"S1201_C02_017M","Now married (except separated)!!Margin of Error!!RACE AND HISPANIC OR LATINO ORIGIN!!One race"
"S1201_C03_017E","Widowed!!Estimate!!RACE AND HISPANIC OR LATINO ORIGIN!!One race"
"S1201_C03_017M","Widowed!!Margin of Error!!RACE AND HISPANIC OR LATINO ORIGIN!!One race"
"S1201_C04_017E","Divorced!!Estimate!!RACE AND HISPANIC OR LATINO ORIGIN!!One race"
"S1201_C04_017M","Divorced!!Margin of Error!!RACE AND HISPANIC OR LATINO ORIGIN!!One race"
"S1201_C05_017E","Separated!!Estimate!!RACE AND HISPANIC OR LATINO ORIGIN!!One race"
"S1201_C05_017M","Separated!!Margin of Error!!RACE AND HISPANIC OR LATINO ORIGIN!!One race"
"S1201_C06_017E","Never married!!Estimate!!RACE AND HISPANIC OR LATINO ORIGIN!!One race"
"S1201_C06_017M","Never married!!Margin of Error!!RACE AND HISPANIC OR LATINO ORIGIN!!One race"
"S1201_C01_018E","Total!!Estimate!!RACE AND HISPANIC OR LATINO ORIGIN!!One race!!White"
"S1201_C01_018M","Total!!Margin of Error!!RACE AND HISPANIC OR LATINO ORIGIN!!One race!!White"
"S1201_C02_018E","Now married (except separated)!!Estimate!!RACE AND HISPANIC OR LATINO ORIGIN!!One race!!White"
"S1201_C02_018M","Now married (except separated)!!Margin of Error!!RACE AND HISPANIC OR LATINO ORIGIN!!One race!!White"
"S1201_C03_018E","Widowed!!Estimate!!RACE AND HISPANIC OR LATINO ORIGIN!!One race!!White"
"S1201_C03_018M","Widowed!!Margin of Error!!RACE AND HISPANIC OR LATINO ORIGIN!!One race!!White"
"S1201_C04_018E","Divorced!!Estimate!!RACE AND HISPANIC OR LATINO ORIGIN!!One race!!White"
"S1201_C04_018M","Divorced!!Margin of Error!!RACE AND HISPANIC OR LATINO ORIGIN!!One race!!White"
"S1201_C05_018E","Separated!!Estimate!!RACE AND HISPANIC OR LATINO ORIGIN!!One race!!White"
"S1201_C05_018M","Separated!!Margin of Error!!RACE AND HISPANIC OR LATINO ORIGIN!!One race!!White"
"S1201_C06_018E","Never married!!Estimate!!RACE AND HISPANIC OR LATINO ORIGIN!!One race!!White"
"S1201_C06_018M","Never married!!Margin of Error!!RACE AND HISPANIC OR LATINO ORIGIN!!One race!!White"
"S1201_C01_019E","Total!!Estimate!!RACE AND HISPANIC OR LATINO ORIGIN!!One race!!Black or African American"
"S1201_C01_019M","Total!!Margin of Error!!RACE AND HISPANIC OR LATINO ORIGIN!!One race!!Black or African American"
"S1201_C02_019E","Now married (except separated)!!Estimate!!RACE AND HISPANIC OR LATINO ORIGIN!!One race!!Black or African American"
"S1201_C02_019M","Now married (except separated)!!Margin of Error!!RACE AND HISPANIC OR LATINO ORIGIN!!One race!!Black or African American"
"S1201_C03_019E","Widowed!!Estimate!!RACE AND HISPANIC OR LATINO ORIGIN!!One race!!Black or African American"
"S1201_C03_019M","Widowed!!Margin of Error!!RACE AND HISPANIC OR LATINO ORIGIN!!One race!!Black or African American"
"S1201_C04_019E","Divorced!!Estimate!!RACE AND HISPANIC OR LATINO ORIGIN!!One race!!Black or African American"
"S1201_C04_019M","Divorced!!Margin of Error!!RACE AND HISPANIC OR LATINO ORIGIN!!One race!!Black or African American"
"S1201_C05_019E","Separated!!Estimate!!RACE AND HISPANIC OR LATINO ORIGIN!!One race!!Black or African American"
"S1201_C05_019M","Separated!!Margin of Error!!RACE AND HISPANIC OR LATINO ORIGIN!!One race!!Black or African American"
"S1201_C06_019E","Never married!!Estimate!!RACE AND HISPANIC OR LATINO ORIGIN!!One race!!Black or African American"
"S1201_C06_019M","Never married!!Margin of Error!!RACE AND HISPANIC OR LATINO ORIGIN!!One race!!Black or African American"
"S1201_C01_020E","Total!!Estimate!!RACE AND HISPANIC OR LATINO ORIGIN!!One race!!American Indian and Alaska Native"
"S1201_C01_020M","Total!!Margin of Error!!RACE AND HISPANIC OR LATINO ORIGIN!!One race!!American Indian and Alaska Native"
"S1201_C02_020E","Now married (except separated)!!Estimate!!RACE AND HISPANIC OR LATINO ORIGIN!!One race!!American Indian and Alaska Native"
"S1201_C02_020M","Now married (except separated)!!Margin of Error!!RACE AND HISPANIC OR LATINO ORIGIN!!One race!!American Indian and Alaska Native"
"S1201_C03_020E","Widowed!!Estimate!!RACE AND HISPANIC OR LATINO ORIGIN!!One race!!American Indian and Alaska Native"
"S1201_C03_020M","Widowed!!Margin of Error!!RACE AND HISPANIC OR LATINO ORIGIN!!One race!!American Indian and Alaska Native"
"S1201_C04_020E","Divorced!!Estimate!!RACE AND HISPANIC OR LATINO ORIGIN!!One race!!American Indian and Alaska Native"
"S1201_C04_020M","Divorced!!Margin of Error!!RACE AND HISPANIC OR LATINO ORIGIN!!One race!!American Indian and Alaska Native"
"S1201_C05_020E","Separated!!Estimate!!RACE AND HISPANIC OR LATINO ORIGIN!!One race!!American Indian and Alaska Native"
"S1201_C05_020M","Separated!!Margin of Error!!RACE AND HISPANIC OR LATINO ORIGIN!!One race!!American Indian and Alaska Native"
"S1201_C06_020E","Never married!!Estimate!!RACE AND HISPANIC OR LATINO ORIGIN!!One race!!American Indian and Alaska Native"
"S1201_C06_020M","Never married!!Margin of Error!!RACE AND HISPANIC OR LATINO ORIGIN!!One race!!American Indian and Alaska Native"
"S1201_C01_021E","Total!!Estimate!!RACE AND HISPANIC OR LATINO ORIGIN!!One race!!Asian"
"S1201_C01_021M","Total!!Margin of Error!!RACE AND HISPANIC OR LATINO ORIGIN!!One race!!Asian"
"S1201_C02_021E","Now married (except separated)!!Estimate!!RACE AND HISPANIC OR LATINO ORIGIN!!One race!!Asian"
"S1201_C02_021M","Now married (except separated)!!Margin of Error!!RACE AND HISPANIC OR LATINO ORIGIN!!One race!!Asian"
"S1201_C03_021E","Widowed!!Estimate!!RACE AND HISPANIC OR LATINO ORIGIN!!One race!!Asian"
"S1201_C03_021M","Widowed!!Margin of Error!!RACE AND HISPANIC OR LATINO ORIGIN!!One race!!Asian"
"S1201_C04_021E","Divorced!!Estimate!!RACE AND HISPANIC OR LATINO ORIGIN!!One race!!Asian"
"S1201_C04_021M","Divorced!!Margin of Error!!RACE AND HISPANIC OR LATINO ORIGIN!!One race!!Asian"
"S1201_C05_021E","Separated!!Estimate!!RACE AND HISPANIC OR LATINO ORIGIN!!One race!!Asian"
"S1201_C05_021M","Separated!!Margin of Error!!RACE AND HISPANIC OR LATINO ORIGIN!!One race!!Asian"
"S1201_C06_021E","Never married!!Estimate!!RACE AND HISPANIC OR LATINO ORIGIN!!One race!!Asian"
"S1201_C06_021M","Never married!!Margin of Error!!RACE AND HISPANIC OR LATINO ORIGIN!!One race!!Asian"
"S1201_C01_022E","Total!!Estimate!!RACE AND HISPANIC OR LATINO ORIGIN!!One race!!Native Hawaiian and Other Pacific Islander"
"S1201_C01_022M","Total!!Margin of Error!!RACE AND HISPANIC OR LATINO ORIGIN!!One race!!Native Hawaiian and Other Pacific Islander"
"S1201_C02_022E","Now married (except separated)!!Estimate!!RACE AND HISPANIC OR LATINO ORIGIN!!One race!!Native Hawaiian and Other Pacific Islander"
"S1201_C02_022M","Now married (except separated)!!Margin of Error!!RACE AND HISPANIC OR LATINO ORIGIN!!One race!!Native Hawaiian and Other Pacific Islander"
"S1201_C03_022E","Widowed!!Estimate!!RACE AND HISPANIC OR LATINO ORIGIN!!One race!!Native Hawaiian and Other Pacific Islander"
"S1201_C03_022M","Widowed!!Margin of Error!!RACE AND HISPANIC OR LATINO ORIGIN!!One race!!Native Hawaiian and Other Pacific Islander"
"S1201_C04_022E","Divorced!!Estimate!!RACE AND HISPANIC OR LATINO ORIGIN!!One race!!Native Hawaiian and Other Pacific Islander"
"S1201_C04_022M","Divorced!!Margin of Error!!RACE AND HISPANIC OR LATINO ORIGIN!!One race!!Native Hawaiian and Other Pacific Islander"
"S1201_C05_022E","Separated!!Estimate!!RACE AND HISPANIC OR LATINO ORIGIN!!One race!!Native Hawaiian and Other Pacific Islander"
"S1201_C05_022M","Separated!!Margin of Error!!RACE AND HISPANIC OR LATINO ORIGIN!!One race!!Native Hawaiian and Other Pacific Islander"
"S1201_C06_022E","Never married!!Estimate!!RACE AND HISPANIC OR LATINO ORIGIN!!One race!!Native Hawaiian and Other Pacific Islander"
"S1201_C06_022M","Never married!!Margin of Error!!RACE AND HISPANIC OR LATINO ORIGIN!!One race!!Native Hawaiian and Other Pacific Islander"
"S1201_C01_023E","Total!!Estimate!!RACE AND HISPANIC OR LATINO ORIGIN!!One race!!Some other race"
"S1201_C01_023M","Total!!Margin of Error!!RACE AND HISPANIC OR LATINO ORIGIN!!One race!!Some other race"
"S1201_C02_023E","Now married (except separated)!!Estimate!!RACE AND HISPANIC OR LATINO ORIGIN!!One race!!Some other race"
"S1201_C02_023M","Now married (except separated)!!Margin of Error!!RACE AND HISPANIC OR LATINO ORIGIN!!One race!!Some other race"
"S1201_C03_023E","Widowed!!Estimate!!RACE AND HISPANIC OR LATINO ORIGIN!!One race!!Some other race"
"S1201_C03_023M","Widowed!!Margin of Error!!RACE AND HISPANIC OR LATINO ORIGIN!!One race!!Some other race"
"S1201_C04_023E","Divorced!!Estimate!!RACE AND HISPANIC OR LATINO ORIGIN!!One race!!Some other race"
"S1201_C04_023M","Divorced!!Margin of Error!!RACE AND HISPANIC OR LATINO ORIGIN!!One race!!Some other race"
"S1201_C05_023E","Separated!!Estimate!!RACE AND HISPANIC OR LATINO ORIGIN!!One race!!Some other race"
"S1201_C05_023M","Separated!!Margin of Error!!RACE AND HISPANIC OR LATINO ORIGIN!!One race!!Some other race"
"S1201_C06_023E","Never married!!Estimate!!RACE AND HISPANIC OR LATINO ORIGIN!!One race!!Some other race"
"S1201_C06_023M","Never married!!Margin of Error!!RACE AND HISPANIC OR LATINO ORIGIN!!One race!!Some other race"
"S1201_C01_024E","Total!!Estimate!!RACE AND HISPANIC OR LATINO ORIGIN!!Two or more races"
"S1201_C01_024M","Total!!Margin of Error!!RACE AND HISPANIC OR LATINO ORIGIN!!Two or more races"
"S1201_C02_024E","Now married (except separated)!!Estimate!!RACE AND HISPANIC OR LATINO ORIGIN!!Two or more races"
"S1201_C02_024M","Now married (except separated)!!Margin of Error!!RACE AND HISPANIC OR LATINO ORIGIN!!Two or more races"
"S1201_C03_024E","Widowed!!Estimate!!RACE AND HISPANIC OR LATINO ORIGIN!!Two or more races"
"S1201_C03_024M","Widowed!!Margin of Error!!RACE AND HISPANIC OR LATINO ORIGIN!!Two or more races"
"S1201_C04_024E","Divorced!!Estimate!!RACE AND HISPANIC OR LATINO ORIGIN!!Two or more races"
"S1201_C04_024M","Divorced!!Margin of Error!!RACE AND HISPANIC OR LATINO ORIGIN!!Two or more races"
"S1201_C05_024E","Separated!!Estimate!!RACE AND HISPANIC OR LATINO ORIGIN!!Two or more races"
"S1201_C05_024M","Separated!!Margin of Error!!RACE AND HISPANIC OR LATINO ORIGIN!!Two or more races"
"S1201_C06_024E","Never married!!Estimate!!RACE AND HISPANIC OR LATINO ORIGIN!!Two or more races"
"S1201_C06_024M","Never married!!Margin of Error!!RACE AND HISPANIC OR LATINO ORIGIN!!Two or more races"
"S1201_C01_025E","Total!!Estimate!!Hispanic or Latino origin (of any race)"
"S1201_C01_025M","Total!!Margin of Error!!Hispanic or Latino origin (of any race)"
"S1201_C02_025E","Now married (except separated)!!Estimate!!Hispanic or Latino origin (of any race)"
"S1201_C02_025M","Now married (except separated)!!Margin of Error!!Hispanic or Latino origin (of any race)"
"S1201_C03_025E","Widowed!!Estimate!!Hispanic or Latino origin (of any race)"
"S1201_C03_025M","Widowed!!Margin of Error!!Hispanic or Latino origin (of any race)"
"S1201_C04_025E","Divorced!!Estimate!!Hispanic or Latino origin (of any race)"
"S1201_C04_025M","Divorced!!Margin of Error!!Hispanic or Latino origin (of any race)"
"S1201_C05_025E","Separated!!Estimate!!Hispanic or Latino origin (of any race)"
"S1201_C05_025M","Separated!!Margin of Error!!Hispanic or Latino origin (of any race)"
"S1201_C06_025E","Never married!!Estimate!!Hispanic or Latino origin (of any race)"
"S1201_C06_025M","Never married!!Margin of Error!!Hispanic or Latino origin (of any race)"
"S1201_C01_026E","Total!!Estimate!!White alone, not Hispanic or Latino"
"S1201_C01_026M","Total!!Margin of Error!!White alone, not Hispanic or Latino"
"S1201_C02_026E","Now married (except separated)!!Estimate!!White alone, not Hispanic or Latino"
"S1201_C02_026M","Now married (except separated)!!Margin of Error!!White alone, not Hispanic or Latino"
"S1201_C03_026E","Widowed!!Estimate!!White alone, not Hispanic or Latino"
"S1201_C03_026M","Widowed!!Margin of Error!!White alone, not Hispanic or Latino"
"S1201_C04_026E","Divorced!!Estimate!!White alone, not Hispanic or Latino"
"S1201_C04_026M","Divorced!!Margin of Error!!White alone, not Hispanic or Latino"
"S1201_C05_026E","Separated!!Estimate!!White alone, not Hispanic or Latino"
"S1201_C05_026M","Separated!!Margin of Error!!White alone, not Hispanic or Latino"
"S1201_C06_026E","Never married!!Estimate!!White alone, not Hispanic or Latino"
"S1201_C06_026M","Never married!!Margin of Error!!White alone, not Hispanic or Latino"
"S1201_C01_027E","Total!!Estimate!!NATIVITY!!Native"
"S1201_C01_027M","Total!!Margin of Error!!NATIVITY!!Native"
"S1201_C02_027E","Now married (except separated)!!Estimate!!NATIVITY!!Native"
"S1201_C02_027M","Now married (except separated)!!Margin of Error!!NATIVITY!!Native"
"S1201_C03_027E","Widowed!!Estimate!!NATIVITY!!Native"
"S1201_C03_027M","Widowed!!Margin of Error!!NATIVITY!!Native"
"S1201_C04_027E","Divorced!!Estimate!!NATIVITY!!Native"
"S1201_C04_027M","Divorced!!Margin of Error!!NATIVITY!!Native"
"S1201_C05_027E","Separated!!Estimate!!NATIVITY!!Native"
"S1201_C05_027M","Separated!!Margin of Error!!NATIVITY!!Native"
"S1201_C06_027E","Never married!!Estimate!!NATIVITY!!Native"
"S1201_C06_027M","Never married!!Margin of Error!!NATIVITY!!Native"
"S1201_C01_028E","Total!!Estimate!!NATIVITY!!Foreign born"
"S1201_C01_028M","Total!!Margin of Error!!NATIVITY!!Foreign born"
"S1201_C02_028E","Now married (except separated)!!Estimate!!NATIVITY!!Foreign born"
"S1201_C02_028M","Now married (except separated)!!Margin of Error!!NATIVITY!!Foreign born"
"S1201_C03_028E","Widowed!!Estimate!!NATIVITY!!Foreign born"
