"GEO_ID","NAME","P001001",
"Geography","Geographic Area Name","Total",
"1500000US420034732003","Block Group 3, Census Tract 4732, Allegheny County, Pennsylvania","1215",
"1500000US420034733001","Block Group 1, Census Tract 4733, Allegheny County, Pennsylvania","1213",
"1500000US420034733002","Block Group 2, Census Tract 4733, Allegheny County, Pennsylvania","1305",
"1500000US420034733003","Block Group 3, Census Tract 4733, Allegheny County, Pennsylvania","1239",
"1500000US420034733004","Block Group 4, Census Tract 4733, Allegheny County, Pennsylvania","1045",
"1500000US420034733005","Block Group 5, Census Tract 4733, Allegheny County, Pennsylvania","700",
"1500000US420034734011","Block Group 1, Census Tract 4734.01, Allegheny County, Pennsylvania","696",
"1500000US420034734012","Block Group 2, Census Tract 4734.01, Allegheny County, Pennsylvania","600",
"1500000US420034734013","Block Group 3, Census Tract 4734.01, Allegheny County, Pennsylvania","1025",
"1500000US420034734014","Block Group 4, Census Tract 4734.01, Allegheny County, Pennsylvania","1392",
"1500000US420034734021","Block Group 1, Census Tract 4734.02, Allegheny County, Pennsylvania","1066",
"1500000US420034734022","Block Group 2, Census Tract 4734.02, Allegheny County, Pennsylvania","798",
"1500000US420034734023","Block Group 3, Census Tract 4734.02, Allegheny County, Pennsylvania","1803",
"1500000US420034735001","Block Group 1, Census Tract 4735, Allegheny County, Pennsylvania","771",
"1500000US420034735002","Block Group 2, Census Tract 4735, Allegheny County, Pennsylvania","869",
"1500000US420034735003","Block Group 3, Census Tract 4735, Allegheny County, Pennsylvania","2040",
"1500000US420034736011","Block Group 1, Census Tract 4736.01, Allegheny County, Pennsylvania","916",
"1500000US420034736012","Block Group 2, Census Tract 4736.01, Allegheny County, Pennsylvania","1519",
"1500000US420034736013","Block Group 3, Census Tract 4736.01, Allegheny County, Pennsylvania","1614",
"1500000US420034736021","Block Group 1, Census Tract 4736.02, Allegheny County, Pennsylvania","718",
"1500000US420034736022","Block Group 2, Census Tract 4736.02, Allegheny County, Pennsylvania","2115",
"1500000US420034736023","Block Group 3, Census Tract 4736.02, Allegheny County, Pennsylvania","692",
"1500000US420034736024","Block Group 4, Census Tract 4736.02, Allegheny County, Pennsylvania","1075",
"1500000US420034741011","Block Group 1, Census Tract 4741.01, Allegheny County, Pennsylvania","2026",
"1500000US420034741012","Block Group 2, Census Tract 4741.01, Allegheny County, Pennsylvania","1575",
"1500000US420034741021","Block Group 1, Census Tract 4741.02, Allegheny County, Pennsylvania","2238",
"1500000US420034741022","Block Group 2, Census Tract 4741.02, Allegheny County, Pennsylvania","1447",
"1500000US420034742011","Block Group 1, Census Tract 4742.01, Allegheny County, Pennsylvania","2600",
"1500000US420034742021","Block Group 1, Census Tract 4742.02, Allegheny County, Pennsylvania","2231",
"1500000US420034742022","Block Group 2, Census Tract 4742.02, Allegheny County, Pennsylvania","2578",
"1500000US420034742031","Block Group 1, Census Tract 4742.03, Allegheny County, Pennsylvania","1413",
"1500000US420034742032","Block Group 2, Census Tract 4742.03, Allegheny County, Pennsylvania","705",
"1500000US420034742033","Block Group 3, Census Tract 4742.03, Allegheny County, Pennsylvania","2416",
"1500000US420034751011","Block Group 1, Census Tract 4751.01, Allegheny County, Pennsylvania","921",
"1500000US420034751012","Block Group 2, Census Tract 4751.01, Allegheny County, Pennsylvania","849",
"1500000US420034751013","Block Group 3, Census Tract 4751.01, Allegheny County, Pennsylvania","1302",
"1500000US420034751014","Block Group 4, Census Tract 4751.01, Allegheny County, Pennsylvania","1630",
"1500000US420034751021","Block Group 1, Census Tract 4751.02, Allegheny County, Pennsylvania","1665",
"1500000US420034752001","Block Group 1, Census Tract 4752, Allegheny County, Pennsylvania","931",
"1500000US420034752002","Block Group 2, Census Tract 4752, Allegheny County, Pennsylvania","1037",
"1500000US420034752003","Block Group 3, Census Tract 4752, Allegheny County, Pennsylvania","1282",
"1500000US420034752004","Block Group 4, Census Tract 4752, Allegheny County, Pennsylvania","1669",
"1500000US420034753011","Block Group 1, Census Tract 4753.01, Allegheny County, Pennsylvania","761",
"1500000US420034753012","Block Group 2, Census Tract 4753.01, Allegheny County, Pennsylvania","631",
"1500000US420034753013","Block Group 3, Census Tract 4753.01, Allegheny County, Pennsylvania","1990",
"1500000US420034753014","Block Group 4, Census Tract 4753.01, Allegheny County, Pennsylvania","1043",
"1500000US420034753031","Block Group 1, Census Tract 4753.03, Allegheny County, Pennsylvania","1731",
"1500000US420034753032","Block Group 2, Census Tract 4753.03, Allegheny County, Pennsylvania","1201",
"1500000US420034753033","Block Group 3, Census Tract 4753.03, Allegheny County, Pennsylvania","1132",
"1500000US420034753041","Block Group 1, Census Tract 4753.04, Allegheny County, Pennsylvania","1141",
"1500000US420034753042","Block Group 2, Census Tract 4753.04, Allegheny County, Pennsylvania","1855",
"1500000US420034753043","Block Group 3, Census Tract 4753.04, Allegheny County, Pennsylvania","1001",
"1500000US420034753044","Block Group 4, Census Tract 4753.04, Allegheny County, Pennsylvania","1691",
"1500000US420034754011","Block Group 1, Census Tract 4754.01, Allegheny County, Pennsylvania","1345",
"1500000US420034754012","Block Group 2, Census Tract 4754.01, Allegheny County, Pennsylvania","1681",
"1500000US420034754013","Block Group 3, Census Tract 4754.01, Allegheny County, Pennsylvania","764",
"1500000US420034754021","Block Group 1, Census Tract 4754.02, Allegheny County, Pennsylvania","1361",
"1500000US420034754022","Block Group 2, Census Tract 4754.02, Allegheny County, Pennsylvania","1699",
"1500000US420034761001","Block Group 1, Census Tract 4761, Allegheny County, Pennsylvania","599",
"1500000US420034761002","Block Group 2, Census Tract 4761, Allegheny County, Pennsylvania","775",
"1500000US420034761003","Block Group 3, Census Tract 4761, Allegheny County, Pennsylvania","868",
"1500000US420034761004","Block Group 4, Census Tract 4761, Allegheny County, Pennsylvania","1346",
"1500000US420034761005","Block Group 5, Census Tract 4761, Allegheny County, Pennsylvania","1446",
"1500000US420034762001","Block Group 1, Census Tract 4762, Allegheny County, Pennsylvania","731",
"1500000US420034762002","Block Group 2, Census Tract 4762, Allegheny County, Pennsylvania","1331",
"1500000US420034762003","Block Group 3, Census Tract 4762, Allegheny County, Pennsylvania","1220",
"1500000US420034771001","Block Group 1, Census Tract 4771, Allegheny County, Pennsylvania","1208",
"1500000US420034771002","Block Group 2, Census Tract 4771, Allegheny County, Pennsylvania","958",
"1500000US420034771003","Block Group 3, Census Tract 4771, Allegheny County, Pennsylvania","1485",
"1500000US420034772001","Block Group 1, Census Tract 4772, Allegheny County, Pennsylvania","774",
"1500000US420034772002","Block Group 2, Census Tract 4772, Allegheny County, Pennsylvania","677",
"1500000US420034772003","Block Group 3, Census Tract 4772, Allegheny County, Pennsylvania","860",
"1500000US420034772004","Block Group 4, Census Tract 4772, Allegheny County, Pennsylvania","1829",
"1500000US420034773001","Block Group 1, Census Tract 4773, Allegheny County, Pennsylvania","1100",
"1500000US420034773002","Block Group 2, Census Tract 4773, Allegheny County, Pennsylvania","1271",
"1500000US420034773003","Block Group 3, Census Tract 4773, Allegheny County, Pennsylvania","1126",
"1500000US420034773004","Block Group 4, Census Tract 4773, Allegheny County, Pennsylvania","1003",
"1500000US420034773005","Block Group 5, Census Tract 4773, Allegheny County, Pennsylvania","1653",
"1500000US420034781001","Block Group 1, Census Tract 4781, Allegheny County, Pennsylvania","1125",
"1500000US420034781002","Block Group 2, Census Tract 4781, Allegheny County, Pennsylvania","741",
"1500000US420034781003","Block Group 3, Census Tract 4781, Allegheny County, Pennsylvania","1156",
"1500000US420034781004","Block Group 4, Census Tract 4781, Allegheny County, Pennsylvania","993",
"1500000US420034782001","Block Group 1, Census Tract 4782, Allegheny County, Pennsylvania","1414",
"1500000US420034782002","Block Group 2, Census Tract 4782, Allegheny County, Pennsylvania","2148",
"1500000US420034782003","Block Group 3, Census Tract 4782, Allegheny County, Pennsylvania","2066",
"1500000US420034790001","Block Group 1, Census Tract 4790, Allegheny County, Pennsylvania","840",
"1500000US420034790002","Block Group 2, Census Tract 4790, Allegheny County, Pennsylvania","1152",
"1500000US420034801011","Block Group 1, Census Tract 4801.01, Allegheny County, Pennsylvania","734",
"1500000US420034801012","Block Group 2, Census Tract 4801.01, Allegheny County, Pennsylvania","1008",
"1500000US420034801013","Block Group 3, Census Tract 4801.01, Allegheny County, Pennsylvania","982",
"1500000US420034801014","Block Group 4, Census Tract 4801.01, Allegheny County, Pennsylvania","2113",
"1500000US420034801021","Block Group 1, Census Tract 4801.02, Allegheny County, Pennsylvania","1074",
"1500000US420034801022","Block Group 2, Census Tract 4801.02, Allegheny County, Pennsylvania","1138",
"1500000US420034801023","Block Group 3, Census Tract 4801.02, Allegheny County, Pennsylvania","895",
"1500000US420034802001","Block Group 1, Census Tract 4802, Allegheny County, Pennsylvania","1983",
"1500000US420034802002","Block Group 2, Census Tract 4802, Allegheny County, Pennsylvania","683",
"1500000US420034802003","Block Group 3, Census Tract 4802, Allegheny County, Pennsylvania","762",
"1500000US420034803001","Block Group 1, Census Tract 4803, Allegheny County, Pennsylvania","696",
"1500000US420034803002","Block Group 2, Census Tract 4803, Allegheny County, Pennsylvania","1374",
"1500000US420034803003","Block Group 3, Census Tract 4803, Allegheny County, Pennsylvania","554",
"1500000US420034803004","Block Group 4, Census Tract 4803, Allegheny County, Pennsylvania","791",
"1500000US420034804001","Block Group 1, Census Tract 4804, Allegheny County, Pennsylvania","1306",
"1500000US420034804002","Block Group 2, Census Tract 4804, Allegheny County, Pennsylvania","1045",
"1500000US420034804003","Block Group 3, Census Tract 4804, Allegheny County, Pennsylvania","1558",
"1500000US420034804004","Block Group 4, Census Tract 4804, Allegheny County, Pennsylvania","1071",
"1500000US420034810001","Block Group 1, Census Tract 4810, Allegheny County, Pennsylvania","815",
"1500000US420034810002","Block Group 2, Census Tract 4810, Allegheny County, Pennsylvania","875",
"1500000US420034810003","Block Group 3, Census Tract 4810, Allegheny County, Pennsylvania","995",
"1500000US420034810004","Block Group 4, Census Tract 4810, Allegheny County, Pennsylvania","718",
"1500000US420034825001","Block Group 1, Census Tract 4825, Allegheny County, Pennsylvania","1929",
"1500000US420034838001","Block Group 1, Census Tract 4838, Allegheny County, Pennsylvania","786",
"1500000US420034838002","Block Group 2, Census Tract 4838, Allegheny County, Pennsylvania","1323",
"1500000US420034838003","Block Group 3, Census Tract 4838, Allegheny County, Pennsylvania","1056",
"1500000US420034843001","Block Group 1, Census Tract 4843, Allegheny County, Pennsylvania","1668",
"1500000US420034843002","Block Group 2, Census Tract 4843, Allegheny County, Pennsylvania","547",
"1500000US420034843003","Block Group 3, Census Tract 4843, Allegheny County, Pennsylvania","1189",
"1500000US420034845001","Block Group 1, Census Tract 4845, Allegheny County, Pennsylvania","1762",
"1500000US420034845002","Block Group 2, Census Tract 4845, Allegheny County, Pennsylvania","998",
"1500000US420034845003","Block Group 3, Census Tract 4845, Allegheny County, Pennsylvania","1058",
"1500000US420034845004","Block Group 4, Census Tract 4845, Allegheny County, Pennsylvania","1927",
"1500000US420034846001","Block Group 1, Census Tract 4846, Allegheny County, Pennsylvania","538",
"1500000US420034846002","Block Group 2, Census Tract 4846, Allegheny County, Pennsylvania","902",
"1500000US420034846003","Block Group 3, Census Tract 4846, Allegheny County, Pennsylvania","817",
"1500000US420034850001","Block Group 1, Census Tract 4850, Allegheny County, Pennsylvania","1271",
"1500000US420034867001","Block Group 1, Census Tract 4867, Allegheny County, Pennsylvania","1491",
"1500000US420034867002","Block Group 2, Census Tract 4867, Allegheny County, Pennsylvania","869",
"1500000US420034868001","Block Group 1, Census Tract 4868, Allegheny County, Pennsylvania","834",
"1500000US420034868002","Block Group 2, Census Tract 4868, Allegheny County, Pennsylvania","993",
"1500000US420034869001","Block Group 1, Census Tract 4869, Allegheny County, Pennsylvania","725",
"1500000US420034869002","Block Group 2, Census Tract 4869, Allegheny County, Pennsylvania","482",
"1500000US420034869003","Block Group 3, Census Tract 4869, Allegheny County, Pennsylvania","171",
"1500000US420034870001","Block Group 1, Census Tract 4870, Allegheny County, Pennsylvania","771",
"1500000US420034870002","Block Group 2, Census Tract 4870, Allegheny County, Pennsylvania","1021",
"1500000US420034881001","Block Group 1, Census Tract 4881, Allegheny County, Pennsylvania","1110",
"1500000US420034881002","Block Group 2, Census Tract 4881, Allegheny County, Pennsylvania","1201",
"1500000US420034882001","Block Group 1, Census Tract 4882, Allegheny County, Pennsylvania","1822",
"1500000US420034882002","Block Group 2, Census Tract 4882, Allegheny County, Pennsylvania","706",
"1500000US420034882003","Block Group 3, Census Tract 4882, Allegheny County, Pennsylvania","1063",
"1500000US420034883001","Block Group 1, Census Tract 4883, Allegheny County, Pennsylvania","2173",
"1500000US420034884001","Block Group 1, Census Tract 4884, Allegheny County, Pennsylvania","1230",
"1500000US420034884002","Block Group 2, Census Tract 4884, Allegheny County, Pennsylvania","1016",
"1500000US420034884003","Block Group 3, Census Tract 4884, Allegheny County, Pennsylvania","555",
"1500000US420034884004","Block Group 4, Census Tract 4884, Allegheny County, Pennsylvania","1652",
"1500000US420034885001","Block Group 1, Census Tract 4885, Allegheny County, Pennsylvania","843",
"1500000US420034885002","Block Group 2, Census Tract 4885, Allegheny County, Pennsylvania","1375",
"1500000US420034885003","Block Group 3, Census Tract 4885, Allegheny County, Pennsylvania","625",
"1500000US420034886001","Block Group 1, Census Tract 4886, Allegheny County, Pennsylvania","694",
"1500000US420034886002","Block Group 2, Census Tract 4886, Allegheny County, Pennsylvania","949",
"1500000US420034886003","Block Group 3, Census Tract 4886, Allegheny County, Pennsylvania","1289",
"1500000US420034886004","Block Group 4, Census Tract 4886, Allegheny County, Pennsylvania","2010",
"1500000US420034890011","Block Group 1, Census Tract 4890.01, Allegheny County, Pennsylvania","609",
"1500000US420034890012","Block Group 2, Census Tract 4890.01, Allegheny County, Pennsylvania","1522",
"1500000US420034890013","Block Group 3, Census Tract 4890.01, Allegheny County, Pennsylvania","2411",
"1500000US420034890021","Block Group 1, Census Tract 4890.02, Allegheny County, Pennsylvania","645",
"1500000US420034890022","Block Group 2, Census Tract 4890.02, Allegheny County, Pennsylvania","1244",
"1500000US420034890023","Block Group 3, Census Tract 4890.02, Allegheny County, Pennsylvania","1300",
"1500000US420034890024","Block Group 4, Census Tract 4890.02, Allegheny County, Pennsylvania","537",
"1500000US420034900021","Block Group 1, Census Tract 4900.02, Allegheny County, Pennsylvania","967",
"1500000US420034900022","Block Group 2, Census Tract 4900.02, Allegheny County, Pennsylvania","912",
"1500000US420034900023","Block Group 3, Census Tract 4900.02, Allegheny County, Pennsylvania","1702",
"1500000US420034900024","Block Group 4, Census Tract 4900.02, Allegheny County, Pennsylvania","612",
"1500000US420034900025","Block Group 5, Census Tract 4900.02, Allegheny County, Pennsylvania","609",
"1500000US420034900031","Block Group 1, Census Tract 4900.03, Allegheny County, Pennsylvania","926",
"1500000US420034900032","Block Group 2, Census Tract 4900.03, Allegheny County, Pennsylvania","1032",
"1500000US420034900033","Block Group 3, Census Tract 4900.03, Allegheny County, Pennsylvania","1561",
"1500000US420034900041","Block Group 1, Census Tract 4900.04, Allegheny County, Pennsylvania","2072",
"1500000US420034900042","Block Group 2, Census Tract 4900.04, Allegheny County, Pennsylvania","2254",
"1500000US420034900043","Block Group 3, Census Tract 4900.04, Allegheny County, Pennsylvania","769",
"1500000US420034911011","Block Group 1, Census Tract 4911.01, Allegheny County, Pennsylvania","2813",
"1500000US420034911012","Block Group 2, Census Tract 4911.01, Allegheny County, Pennsylvania","3079",
"1500000US420034912001","Block Group 1, Census Tract 4912, Allegheny County, Pennsylvania","2042",
"1500000US420034927001","Block Group 1, Census Tract 4927, Allegheny County, Pennsylvania","534",
"1500000US420034927002","Block Group 2, Census Tract 4927, Allegheny County, Pennsylvania","549",
"1500000US420034927003","Block Group 3, Census Tract 4927, Allegheny County, Pennsylvania","799",
"1500000US420034928001","Block Group 1, Census Tract 4928, Allegheny County, Pennsylvania","1204",
"1500000US420034928002","Block Group 2, Census Tract 4928, Allegheny County, Pennsylvania","1565",
"1500000US420034929001","Block Group 1, Census Tract 4929, Allegheny County, Pennsylvania","1310",
"1500000US420034929002","Block Group 2, Census Tract 4929, Allegheny County, Pennsylvania","835",
"1500000US420034940001","Block Group 1, Census Tract 4940, Allegheny County, Pennsylvania","1493",
"1500000US420034950001","Block Group 1, Census Tract 4950, Allegheny County, Pennsylvania","1911",
"1500000US420034950002","Block Group 2, Census Tract 4950, Allegheny County, Pennsylvania","1465",
"1500000US420034961011","Block Group 1, Census Tract 4961.01, Allegheny County, Pennsylvania","1462",
"1500000US420034961012","Block Group 2, Census Tract 4961.01, Allegheny County, Pennsylvania","1495",
"1500000US420034961021","Block Group 1, Census Tract 4961.02, Allegheny County, Pennsylvania","1694",
"1500000US420034961022","Block Group 2, Census Tract 4961.02, Allegheny County, Pennsylvania","1599",
"1500000US420034961023","Block Group 3, Census Tract 4961.02, Allegheny County, Pennsylvania","1209",
"1500000US420034962001","Block Group 1, Census Tract 4962, Allegheny County, Pennsylvania","1198",
"1500000US420034962002","Block Group 2, Census Tract 4962, Allegheny County, Pennsylvania","948",
"1500000US420034962003","Block Group 3, Census Tract 4962, Allegheny County, Pennsylvania","1801",
"1500000US420034962004","Block Group 4, Census Tract 4962, Allegheny County, Pennsylvania","571",
"1500000US420034962005","Block Group 5, Census Tract 4962, Allegheny County, Pennsylvania","1294",
"1500000US420034970001","Block Group 1, Census Tract 4970, Allegheny County, Pennsylvania","1072",
"1500000US420034980001","Block Group 1, Census Tract 4980, Allegheny County, Pennsylvania","1198",
"1500000US420034980002","Block Group 2, Census Tract 4980, Allegheny County, Pennsylvania","1353",
"1500000US420034993001","Block Group 1, Census Tract 4993, Allegheny County, Pennsylvania","572",
"1500000US420034993002","Block Group 2, Census Tract 4993, Allegheny County, Pennsylvania","1002",
"1500000US420034994001","Block Group 1, Census Tract 4994, Allegheny County, Pennsylvania","773",
"1500000US420034994002","Block Group 2, Census Tract 4994, Allegheny County, Pennsylvania","862",
"1500000US420034994003","Block Group 3, Census Tract 4994, Allegheny County, Pennsylvania","1274",
"1500000US420035003001","Block Group 1, Census Tract 5003, Allegheny County, Pennsylvania","1405",
"1500000US420035003002","Block Group 2, Census Tract 5003, Allegheny County, Pennsylvania","730",
"1500000US420035003003","Block Group 3, Census Tract 5003, Allegheny County, Pennsylvania","621",
"1500000US420035003004","Block Group 4, Census Tract 5003, Allegheny County, Pennsylvania","1042",
"1500000US420035010001","Block Group 1, Census Tract 5010, Allegheny County, Pennsylvania","1515",
"1500000US420035030021","Block Group 1, Census Tract 5030.02, Allegheny County, Pennsylvania","1017",
"1500000US420035030022","Block Group 2, Census Tract 5030.02, Allegheny County, Pennsylvania","1226",
"1500000US420035030023","Block Group 3, Census Tract 5030.02, Allegheny County, Pennsylvania","1225",
"1500000US420035030024","Block Group 4, Census Tract 5030.02, Allegheny County, Pennsylvania","863",
"1500000US420035030025","Block Group 5, Census Tract 5030.02, Allegheny County, Pennsylvania","1658",
"1500000US420035041001","Block Group 1, Census Tract 5041, Allegheny County, Pennsylvania","1024",
"1500000US420035041002","Block Group 2, Census Tract 5041, Allegheny County, Pennsylvania","688",
"1500000US420035041003","Block Group 3, Census Tract 5041, Allegheny County, Pennsylvania","792",
"1500000US420035041004","Block Group 4, Census Tract 5041, Allegheny County, Pennsylvania","1459",
"1500000US420035041005","Block Group 5, Census Tract 5041, Allegheny County, Pennsylvania","1280",
"1500000US420035070001","Block Group 1, Census Tract 5070, Allegheny County, Pennsylvania","844",
"1500000US420035070002","Block Group 2, Census Tract 5070, Allegheny County, Pennsylvania","1282",
"1500000US420035080001","Block Group 1, Census Tract 5080, Allegheny County, Pennsylvania","979",
"1500000US420035080002","Block Group 2, Census Tract 5080, Allegheny County, Pennsylvania","1211",
"1500000US420035094001","Block Group 1, Census Tract 5094, Allegheny County, Pennsylvania","1343",
"1500000US420035094002","Block Group 2, Census Tract 5094, Allegheny County, Pennsylvania","1143",
"1500000US420035094003","Block Group 3, Census Tract 5094, Allegheny County, Pennsylvania","790",
"1500000US420035094004","Block Group 4, Census Tract 5094, Allegheny County, Pennsylvania","1160",
"1500000US420035094005","Block Group 5, Census Tract 5094, Allegheny County, Pennsylvania","913",
"1500000US420035100001","Block Group 1, Census Tract 5100, Allegheny County, Pennsylvania","779",
"1500000US420035100002","Block Group 2, Census Tract 5100, Allegheny County, Pennsylvania","1043",
"1500000US420035120001","Block Group 1, Census Tract 5120, Allegheny County, Pennsylvania","818",
"1500000US420035120002","Block Group 2, Census Tract 5120, Allegheny County, Pennsylvania","1499",
"1500000US420035128001","Block Group 1, Census Tract 5128, Allegheny County, Pennsylvania","1380",
"1500000US420035129001","Block Group 1, Census Tract 5129, Allegheny County, Pennsylvania","543",
"1500000US420035129002","Block Group 2, Census Tract 5129, Allegheny County, Pennsylvania","617",
"1500000US420035138001","Block Group 1, Census Tract 5138, Allegheny County, Pennsylvania","871",
"1500000US420035138002","Block Group 2, Census Tract 5138, Allegheny County, Pennsylvania","895",
"1500000US420035138003","Block Group 3, Census Tract 5138, Allegheny County, Pennsylvania","393",
"1500000US420035140001","Block Group 1, Census Tract 5140, Allegheny County, Pennsylvania","820",
"1500000US420035140002","Block Group 2, Census Tract 5140, Allegheny County, Pennsylvania","1302",
"1500000US420035151001","Block Group 1, Census Tract 5151, Allegheny County, Pennsylvania","765",
"1500000US420035151002","Block Group 2, Census Tract 5151, Allegheny County, Pennsylvania","1239",
"1500000US420035151003","Block Group 3, Census Tract 5151, Allegheny County, Pennsylvania","718",
"1500000US420035152001","Block Group 1, Census Tract 5152, Allegheny County, Pennsylvania","997",
"1500000US420035152002","Block Group 2, Census Tract 5152, Allegheny County, Pennsylvania","1127",
"1500000US420035153001","Block Group 1, Census Tract 5153, Allegheny County, Pennsylvania","758",
"1500000US420035153002","Block Group 2, Census Tract 5153, Allegheny County, Pennsylvania","1113",
"1500000US420035154011","Block Group 1, Census Tract 5154.01, Allegheny County, Pennsylvania","919",
"1500000US420035154012","Block Group 2, Census Tract 5154.01, Allegheny County, Pennsylvania","603",
"1500000US420035154013","Block Group 3, Census Tract 5154.01, Allegheny County, Pennsylvania","744",
"1500000US420035161001","Block Group 1, Census Tract 5161, Allegheny County, Pennsylvania","1392",
"1500000US420035162001","Block Group 1, Census Tract 5162, Allegheny County, Pennsylvania","818",
"1500000US420035162002","Block Group 2, Census Tract 5162, Allegheny County, Pennsylvania","908",
"1500000US420035170001","Block Group 1, Census Tract 5170, Allegheny County, Pennsylvania","650",
"1500000US420035170002","Block Group 2, Census Tract 5170, Allegheny County, Pennsylvania","1230",
"1500000US420035180011","Block Group 1, Census Tract 5180.01, Allegheny County, Pennsylvania","1175",
"1500000US420035180012","Block Group 2, Census Tract 5180.01, Allegheny County, Pennsylvania","1271",
"1500000US420035180013","Block Group 3, Census Tract 5180.01, Allegheny County, Pennsylvania","945",
"1500000US420035190001","Block Group 1, Census Tract 5190, Allegheny County, Pennsylvania","1025",
"1500000US420035190002","Block Group 2, Census Tract 5190, Allegheny County, Pennsylvania","1427",
"1500000US420035190003","Block Group 3, Census Tract 5190, Allegheny County, Pennsylvania","559",
"1500000US420035200011","Block Group 1, Census Tract 5200.01, Allegheny County, Pennsylvania","1431",
"1500000US420035200012","Block Group 2, Census Tract 5200.01, Allegheny County, Pennsylvania","1798",
"1500000US420035200021","Block Group 1, Census Tract 5200.02, Allegheny County, Pennsylvania","1011",
"1500000US420035200022","Block Group 2, Census Tract 5200.02, Allegheny County, Pennsylvania","1133",
"1500000US420035200023","Block Group 3, Census Tract 5200.02, Allegheny County, Pennsylvania","984",
"1500000US420035211001","Block Group 1, Census Tract 5211, Allegheny County, Pennsylvania","1051",
"1500000US420035211002","Block Group 2, Census Tract 5211, Allegheny County, Pennsylvania","1291",
"1500000US420035211003","Block Group 3, Census Tract 5211, Allegheny County, Pennsylvania","2261",
"1500000US420035212001","Block Group 1, Census Tract 5212, Allegheny County, Pennsylvania","1901",
"1500000US420035212002","Block Group 2, Census Tract 5212, Allegheny County, Pennsylvania","773",
"1500000US420035212003","Block Group 3, Census Tract 5212, Allegheny County, Pennsylvania","1416",
"1500000US420035213011","Block Group 1, Census Tract 5213.01, Allegheny County, Pennsylvania","815",
"1500000US420035213012","Block Group 2, Census Tract 5213.01, Allegheny County, Pennsylvania","1323",
"1500000US420035213013","Block Group 3, Census Tract 5213.01, Allegheny County, Pennsylvania","754",
"1500000US420035213014","Block Group 4, Census Tract 5213.01, Allegheny County, Pennsylvania","1334",
"1500000US420035213021","Block Group 1, Census Tract 5213.02, Allegheny County, Pennsylvania","1402",
"1500000US420035213022","Block Group 2, Census Tract 5213.02, Allegheny County, Pennsylvania","969",
"1500000US420035213023","Block Group 3, Census Tract 5213.02, Allegheny County, Pennsylvania","1346",
"1500000US420035213024","Block Group 4, Census Tract 5213.02, Allegheny County, Pennsylvania","661",
"1500000US420035214011","Block Group 1, Census Tract 5214.01, Allegheny County, Pennsylvania","1926",
"1500000US420035214012","Block Group 2, Census Tract 5214.01, Allegheny County, Pennsylvania","932",
"1500000US420035214021","Block Group 1, Census Tract 5214.02, Allegheny County, Pennsylvania","1353",
"1500000US420035214022","Block Group 2, Census Tract 5214.02, Allegheny County, Pennsylvania","1269",
"1500000US420035214023","Block Group 3, Census Tract 5214.02, Allegheny County, Pennsylvania","1275",
"1500000US420035215001","Block Group 1, Census Tract 5215, Allegheny County, Pennsylvania","1584",
"1500000US420035215002","Block Group 2, Census Tract 5215, Allegheny County, Pennsylvania","1929",
"1500000US420035215003","Block Group 3, Census Tract 5215, Allegheny County, Pennsylvania","828",
"1500000US420035220001","Block Group 1, Census Tract 5220, Allegheny County, Pennsylvania","681",
"1500000US420035220002","Block Group 2, Census Tract 5220, Allegheny County, Pennsylvania","1645",
"1500000US420035220003","Block Group 3, Census Tract 5220, Allegheny County, Pennsylvania","968",
"1500000US420035231001","Block Group 1, Census Tract 5231, Allegheny County, Pennsylvania","1332",
"1500000US420035231002","Block Group 2, Census Tract 5231, Allegheny County, Pennsylvania","1353",
"1500000US420035231003","Block Group 3, Census Tract 5231, Allegheny County, Pennsylvania","757",
"1500000US420035231004","Block Group 4, Census Tract 5231, Allegheny County, Pennsylvania","752",
"1500000US420035232001","Block Group 1, Census Tract 5232, Allegheny County, Pennsylvania","1300",
"1500000US420035232002","Block Group 2, Census Tract 5232, Allegheny County, Pennsylvania","995",
"1500000US420035232003","Block Group 3, Census Tract 5232, Allegheny County, Pennsylvania","914",
"1500000US420035232004","Block Group 4, Census Tract 5232, Allegheny County, Pennsylvania","713",
"1500000US420035233001","Block Group 1, Census Tract 5233, Allegheny County, Pennsylvania","746",
"1500000US420035233002","Block Group 2, Census Tract 5233, Allegheny County, Pennsylvania","1489",
"1500000US420035233003","Block Group 3, Census Tract 5233, Allegheny County, Pennsylvania","631",
"1500000US420035233004","Block Group 4, Census Tract 5233, Allegheny County, Pennsylvania","1328",
"1500000US420035234001","Block Group 1, Census Tract 5234, Allegheny County, Pennsylvania","1368",
"1500000US420035234002","Block Group 2, Census Tract 5234, Allegheny County, Pennsylvania","757",
"1500000US420035234003","Block Group 3, Census Tract 5234, Allegheny County, Pennsylvania","677",
"1500000US420035234004","Block Group 4, Census Tract 5234, Allegheny County, Pennsylvania","576",
"1500000US420035234005","Block Group 5, Census Tract 5234, Allegheny County, Pennsylvania","987",
"1500000US420035234006","Block Group 6, Census Tract 5234, Allegheny County, Pennsylvania","602",
"1500000US420035235011","Block Group 1, Census Tract 5235.01, Allegheny County, Pennsylvania","1818",
"1500000US420035235012","Block Group 2, Census Tract 5235.01, Allegheny County, Pennsylvania","1482",
"1500000US420035235013","Block Group 3, Census Tract 5235.01, Allegheny County, Pennsylvania","1358",
"1500000US420035235021","Block Group 1, Census Tract 5235.02, Allegheny County, Pennsylvania","1539",
