42003428100,3
42003428200,2
42003429100,9
42003429201,23
42003429202,1
42003429300,14
42003429400,4
42003429500,10
42003429600,4
42003429700,2
42003430100,3
42003430200,6
42003431100,51
42003431400,4
42003431500,30
42003432300,7
42003432400,32
42003434000,7
42003435000,11
42003437000,9
42003439000,0
42003445500,3
42003446000,0
42003447000,2
42003448000,0
42003449000,3
42003450700,11
42003450800,10
42003451101,1
42003451102,27
42003451104,0
42003451105,15
42003451300,6
42003452000,10
42003453003,1
42003453004,2
42003455000,1
42003456001,2
42003456003,1
42003456004,4
42003457100,1
42003457200,55
42003458000,0
42003459101,0
42003459102,0
42003459201,8
42003459202,0
42003460001,1
42003460002,2
42003461000,10
42003462100,59
42003462600,139
42003463900,105
42003464300,42
42003464400,162
42003465600,9
42003465800,6
42003468700,13
42003468800,6
42003468900,23
42003469000,2
42003470300,0
42003470400,1
42003470501,1
42003470502,3
42003470600,9
42003471000,19
42003472100,4
42003472200,4
42003472300,9
42003472400,3
42003473100,3
42003473200,28
42003473300,1
42003473401,20
42003473402,0
42003473500,0
42003473601,0
42003473602,10
42003474101,0
42003474102,1
42003474201,0
42003474202,0
42003474203,0
42003475101,6
42003475102,0
42003475200,0
42003475301,6
42003475303,0
42003475304,0
42003475401,0
42003475402,0
42003476100,18
42003476200,3
42003477100,3
42003477200,1
42003477300,42
42003478100,50
42003478200,25
42003479000,9
42003480101,45
42003480102,3
42003480200,2
42003480300,2
42003480400,49
42003481000,157
42003482500,27
42003483800,196
42003484300,98
42003484500,50
42003484600,44
42003485000,11
42003486700,93
42003486800,126
42003486900,85
42003487000,14
42003488100,9
42003488200,15
42003488300,3
42003488400,23
42003488500,4
42003488600,11
42003489001,1
42003489002,0
42003490002,27
42003490003,6
42003490004,1
42003491101,1
42003491200,2
42003492700,73
42003492800,146
42003492900,131
42003494000,17
42003495000,6
42003496101,0
42003496102,1
42003496200,9
42003497000,0
42003498000,6
42003499300,17
42003499400,68
42003500300,15
42003501000,15
42003503002,40
42003504100,76
42003507000,46
42003508000,136
42003509400,117
42003510000,132
42003512000,56
42003512800,80
42003512900,68
42003513800,146
42003514000,55
42003515100,155
42003515200,17
42003515300,66
42003515401,13
42003516100,3
42003516200,11
42003517000,9
42003518001,18
42003519000,1
42003520001,11
42003520002,23
42003521100,4
42003521200,8
42003521301,38
42003521302,12
42003521401,0
42003521402,2
42003521500,2
42003522000,186
42003523100,77
42003523200,90
42003523300,25
42003523400,50
42003523501,54
42003523502,39
42003523600,13
42003523701,7
42003523702,63
42003523800,30
42003524000,20
42003525100,3
42003525200,1
42003525300,4
42003526101,4
42003526102,4
42003526201,2
42003526202,6
42003526301,1
42003526302,1
42003550900,56
42003551200,79
42003551300,39
42003551900,12
42003552000,155
42003552100,11
42003552200,31
42003552300,112
42003552400,60
42003560400,20
42003560500,8
42003560600,80
42003561000,54
42003561100,46
42003561200,108
42003561400,229
42003561500,91
42003561600,61
42003561700,33
42003561900,72
42003562000,1
42003562300,216
42003562400,103
42003562500,194
42003562600,137
42003562700,51
42003562800,5
42003562900,162
42003563000,39
42003563100,5
42003563200,20
42003563300,0
42003563800,0
42003563900,48
42003564000,5
42003564100,0
42003564200,3
42003564400,39
42003564500,7
42003980000,0
42003980100,0
42003980300,0
42003980400,0
42003980500,0
42003980600,0
42003980700,0
42003980800,0
42003980900,0
42003981000,0
42003981100,0
42003981200,0
42003981800,3
42003982200,0
